"questionId","domain","objectiveId","conceptId","type","contentSignatureGroupSize","signatureObjectiveCount","reviewStatus","reviewRationale"
"aplus-core1-193","Networking","2.4","aplus-core1-2.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-194","Networking","2.3","aplus-core1-2.3-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-195","Networking","2.5","aplus-core1-2.5-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-196","Networking","2.5","aplus-core1-2.5-05","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-197","Networking","2.6","aplus-core1-2.6-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-198","Networking","2.8","aplus-core1-2.8-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-199","Networking","2.8","aplus-core1-2.8-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-200","Networking","2.8","aplus-core1-2.8-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-201","Networking","2.2","aplus-core1-2.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-202","Networking","2.1","aplus-core1-2.1-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-203","Networking","2.2","aplus-core1-2.2-12","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-204","Networking","2.3","aplus-core1-2.3-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-205","Networking","2.4","aplus-core1-2.4-14","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-206","Networking","2.5","aplus-core1-2.5-15","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-207","Networking","2.6","aplus-core1-2.6-16","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-208","Networking","2.7","aplus-core1-2.7-17","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-209","Networking","2.7","aplus-core1-2.7-18","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-210","Networking","2.8","aplus-core1-2.8-19","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-211","Networking","2.1","aplus-core1-2.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-212","Networking","2.4","aplus-core1-2.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-213","Networking","2.3","aplus-core1-2.3-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-214","Networking","2.5","aplus-core1-2.5-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-215","Networking","2.5","aplus-core1-2.5-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-216","Networking","2.6","aplus-core1-2.6-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-217","Networking","2.8","aplus-core1-2.8-07","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-218","Networking","2.8","aplus-core1-2.8-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-219","Networking","2.8","aplus-core1-2.8-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-220","Networking","2.2","aplus-core1-2.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-221","Networking","2.1","aplus-core1-2.1-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-222","Networking","2.2","aplus-core1-2.2-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-223","Networking","2.3","aplus-core1-2.3-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-224","Networking","2.4","aplus-core1-2.4-14","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-225","Networking","2.5","aplus-core1-2.5-15","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-226","Networking","2.6","aplus-core1-2.6-16","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-227","Networking","2.7","aplus-core1-2.7-17","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-228","Networking","2.7","aplus-core1-2.7-18","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-229","Networking","2.8","aplus-core1-2.8-19","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-230","Networking","2.1","aplus-core1-2.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-231","Networking","2.4","aplus-core1-2.4-02","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-232","Networking","2.3","aplus-core1-2.3-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-233","Networking","2.5","aplus-core1-2.5-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-234","Networking","2.5","aplus-core1-2.5-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-235","Networking","2.6","aplus-core1-2.6-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-236","Networking","2.8","aplus-core1-2.8-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-237","Networking","2.8","aplus-core1-2.8-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-238","Networking","2.8","aplus-core1-2.8-09","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-239","Networking","2.2","aplus-core1-2.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-240","Networking","2.1","aplus-core1-2.1-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-241","Networking","2.2","aplus-core1-2.2-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-242","Networking","2.3","aplus-core1-2.3-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-243","Networking","2.4","aplus-core1-2.4-14","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-244","Networking","2.5","aplus-core1-2.5-15","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-245","Networking","2.6","aplus-core1-2.6-16","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-246","Networking","2.7","aplus-core1-2.7-17","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-247","Networking","2.7","aplus-core1-2.7-18","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-248","Networking","2.8","aplus-core1-2.8-19","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-249","Networking","2.1","aplus-core1-2.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-250","Networking","2.4","aplus-core1-2.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-251","Networking","2.3","aplus-core1-2.3-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-252","Networking","2.5","aplus-core1-2.5-04","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-253","Networking","2.5","aplus-core1-2.5-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-254","Networking","2.6","aplus-core1-2.6-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-255","Networking","2.8","aplus-core1-2.8-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-256","Networking","2.8","aplus-core1-2.8-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-257","Networking","2.8","aplus-core1-2.8-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-258","Networking","2.2","aplus-core1-2.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-259","Networking","2.1","aplus-core1-2.1-11","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-260","Networking","2.2","aplus-core1-2.2-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-261","Networking","2.3","aplus-core1-2.3-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-262","Networking","2.4","aplus-core1-2.4-14","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-263","Networking","2.5","aplus-core1-2.5-15","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-264","Networking","2.6","aplus-core1-2.6-16","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-265","Networking","2.7","aplus-core1-2.7-17","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-266","Networking","2.7","aplus-core1-2.7-18","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-267","Networking","2.8","aplus-core1-2.8-19","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-268","Hardware","3.4","aplus-core1-3.4-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-269","Hardware","3.5","aplus-core1-3.5-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-270","Hardware","3.5","aplus-core1-3.5-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-271","Hardware","3.3","aplus-core1-3.3-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-272","Hardware","3.6","aplus-core1-3.6-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-273","Hardware","3.5","aplus-core1-3.5-06","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-274","Hardware","3.8","aplus-core1-3.8-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-275","Hardware","3.5","aplus-core1-3.5-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-276","Hardware","3.2","aplus-core1-3.2-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-277","Hardware","3.4","aplus-core1-3.4-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-278","Hardware","3.1","aplus-core1-3.1-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-279","Hardware","3.1","aplus-core1-3.1-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-280","Hardware","3.2","aplus-core1-3.2-13","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-281","Hardware","3.3","aplus-core1-3.3-14","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-282","Hardware","3.4","aplus-core1-3.4-15","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-283","Hardware","3.5","aplus-core1-3.5-16","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-284","Hardware","3.6","aplus-core1-3.6-17","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-285","Hardware","3.7","aplus-core1-3.7-18","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-286","Hardware","3.7","aplus-core1-3.7-19","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-287","Hardware","3.8","aplus-core1-3.8-20","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-288","Hardware","3.4","aplus-core1-3.4-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-289","Hardware","3.5","aplus-core1-3.5-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-290","Hardware","3.5","aplus-core1-3.5-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-291","Hardware","3.3","aplus-core1-3.3-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-292","Hardware","3.6","aplus-core1-3.6-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-293","Hardware","3.5","aplus-core1-3.5-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-294","Hardware","3.8","aplus-core1-3.8-07","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-295","Hardware","3.5","aplus-core1-3.5-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-296","Hardware","3.2","aplus-core1-3.2-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-297","Hardware","3.4","aplus-core1-3.4-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-298","Hardware","3.1","aplus-core1-3.1-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-299","Hardware","3.1","aplus-core1-3.1-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-300","Hardware","3.2","aplus-core1-3.2-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-301","Hardware","3.3","aplus-core1-3.3-14","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-302","Hardware","3.4","aplus-core1-3.4-15","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-303","Hardware","3.5","aplus-core1-3.5-16","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-304","Hardware","3.6","aplus-core1-3.6-17","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-305","Hardware","3.7","aplus-core1-3.7-18","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-306","Hardware","3.7","aplus-core1-3.7-19","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-307","Hardware","3.8","aplus-core1-3.8-20","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-308","Hardware","3.4","aplus-core1-3.4-01","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-309","Hardware","3.5","aplus-core1-3.5-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-310","Hardware","3.5","aplus-core1-3.5-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-311","Hardware","3.3","aplus-core1-3.3-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-312","Hardware","3.6","aplus-core1-3.6-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-313","Hardware","3.5","aplus-core1-3.5-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-314","Hardware","3.8","aplus-core1-3.8-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-315","Hardware","3.5","aplus-core1-3.5-08","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-316","Hardware","3.2","aplus-core1-3.2-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-317","Hardware","3.4","aplus-core1-3.4-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-318","Hardware","3.1","aplus-core1-3.1-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-319","Hardware","3.1","aplus-core1-3.1-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-320","Hardware","3.2","aplus-core1-3.2-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-321","Hardware","3.3","aplus-core1-3.3-14","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-322","Hardware","3.4","aplus-core1-3.4-15","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-323","Hardware","3.5","aplus-core1-3.5-16","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-324","Hardware","3.6","aplus-core1-3.6-17","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-325","Hardware","3.7","aplus-core1-3.7-18","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-326","Hardware","3.7","aplus-core1-3.7-19","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-327","Hardware","3.8","aplus-core1-3.8-20","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-328","Hardware","3.4","aplus-core1-3.4-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-329","Hardware","3.5","aplus-core1-3.5-02","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-330","Hardware","3.5","aplus-core1-3.5-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-331","Hardware","3.3","aplus-core1-3.3-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-332","Hardware","3.6","aplus-core1-3.6-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-333","Hardware","3.5","aplus-core1-3.5-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-334","Hardware","3.8","aplus-core1-3.8-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-335","Hardware","3.5","aplus-core1-3.5-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-336","Hardware","3.2","aplus-core1-3.2-09","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-337","Hardware","3.4","aplus-core1-3.4-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-338","Hardware","3.1","aplus-core1-3.1-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-339","Hardware","3.1","aplus-core1-3.1-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-340","Hardware","3.2","aplus-core1-3.2-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-341","Hardware","3.3","aplus-core1-3.3-14","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-342","Hardware","3.4","aplus-core1-3.4-15","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-343","Hardware","3.5","aplus-core1-3.5-16","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-344","Hardware","3.6","aplus-core1-3.6-17","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-345","Hardware","3.7","aplus-core1-3.7-18","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-346","Hardware","3.7","aplus-core1-3.7-19","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-347","Hardware","3.8","aplus-core1-3.8-20","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-348","Hardware","3.4","aplus-core1-3.4-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-349","Hardware","3.5","aplus-core1-3.5-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-350","Hardware","3.5","aplus-core1-3.5-03","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-351","Hardware","3.3","aplus-core1-3.3-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-352","Hardware","3.6","aplus-core1-3.6-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-353","Hardware","3.5","aplus-core1-3.5-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-354","Hardware","3.8","aplus-core1-3.8-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-355","Hardware","3.5","aplus-core1-3.5-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-356","Hardware","3.2","aplus-core1-3.2-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-357","Hardware","3.4","aplus-core1-3.4-10","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-358","Hardware","3.1","aplus-core1-3.1-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-359","Hardware","3.1","aplus-core1-3.1-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-360","Hardware","3.2","aplus-core1-3.2-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-361","Hardware","3.3","aplus-core1-3.3-14","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-362","Hardware","3.4","aplus-core1-3.4-15","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-363","Hardware","3.5","aplus-core1-3.5-16","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-364","Hardware","3.6","aplus-core1-3.6-17","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-365","Hardware","3.7","aplus-core1-3.7-18","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-366","Hardware","3.7","aplus-core1-3.7-19","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-367","Hardware","3.8","aplus-core1-3.8-20","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-368","Hardware","3.4","aplus-core1-3.4-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-369","Hardware","3.5","aplus-core1-3.5-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-370","Hardware","3.5","aplus-core1-3.5-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-371","Hardware","3.3","aplus-core1-3.3-04","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-372","Hardware","3.6","aplus-core1-3.6-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-373","Hardware","3.5","aplus-core1-3.5-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-374","Hardware","3.8","aplus-core1-3.8-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-375","Hardware","3.5","aplus-core1-3.5-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-376","Hardware","3.2","aplus-core1-3.2-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-377","Hardware","3.4","aplus-core1-3.4-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-378","Hardware","3.1","aplus-core1-3.1-11","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-379","Hardware","3.1","aplus-core1-3.1-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-380","Hardware","3.2","aplus-core1-3.2-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-381","Hardware","3.3","aplus-core1-3.3-14","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-382","Hardware","3.4","aplus-core1-3.4-15","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-383","Hardware","3.5","aplus-core1-3.5-16","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-384","Hardware","3.6","aplus-core1-3.6-17","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-385","Hardware","3.7","aplus-core1-3.7-18","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-386","Hardware","3.7","aplus-core1-3.7-19","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-387","Hardware","3.8","aplus-core1-3.8-20","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-388","Hardware","3.4","aplus-core1-3.4-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core1-389","Hardware","3.5","aplus-core1-3.5-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
